156,54,124,183,2,154,67,48,38,12,140,22,154,72,57,10
29,3,155,143,152,207,56,61,105,178,142,116,66,85,86,29
86,77,12,85,53,190,82,83,53,138,26,202,47,134,79,144
85,131,203,105,127,1,90,193,61,191,178,4,105,117,176,152
159,162,204,42,170,33,141,168,181,204,153,182,172,0,51,14
179,115,193,198,104,169,41,49,88,114,147,145,36,163,123,153
129,73,102,70,26,189,5,181,112,126,150,22,76,125,208,141
3,145,48,0,26,22,14,181,162,68,192,122,131,110,16,136
171,25,28,44,198,116,38,64,50,50,96,153,127,144,49,122
124,197,25,183,215,190,153,67,199,134,137,177,53,42,48,176
162,51,158,127,123,10,176,126,35,197,67,13,47,35,174,134
43,38,42,144,156,147,55,205,174,8,19,205,97,202,44,50
56,10,53,123,117,17,122,196,93,164,80,124,195,168,143,147
155,169,56,54,116,10,116,106,141,76,126,10,121,69,199,37
120,168,5,38,139,140,203,10,185,111,45,174,168,147,194,65
2,126,197,163,134,28,58,106,206,51,103,143,126,15,112,147
