115,88,130,157,114,44,95,130,122,96,135,136,34,53,30,143
55,85,101,118,97,98,141,106,33,72,107,119,114,124,80,169
198,146,113,73,152,54,129,60,175,98,101,91,68,177,98,62
97,27,131,113,69,36,54,185,155,132,85,188,87,93,63,82
85,105,51,80,46,130,111,86,111,183,33,59,64,175,87,56
158,70,109,95,92,80,69,168,118,179,87,151,34,77,69,79
152,155,64,155,76,111,30,58,111,127,135,127,143,37,112,50
129,162,142,113,118,91,113,89,82,51,47,115,162,82,157,104
69,52,143,96,85,67,80,155,101,102,81,107,147,138,65,70
131,158,118,67,93,72,110,148,107,99,95,113,94,144,113,152
149,97,116,165,115,211,140,47,131,39,83,44,62,98,130,132
130,135,189,128,62,128,66,142,112,123,108,88,87,104,26,113
181,125,126,149,150,142,137,132,107,153,102,20,77,109,102,94
169,173,80,111,142,75,151,117,72,134,35,69,132,135,148,113
119,103,190,166,104,115,145,86,54,89,91,130,123,141,113,74
131,119,83,61,110,89,69,28,139,111,77,184,91,111,131,58
