56,134,196,37,119,158,79,103,151,136,33,120,44,48,169,81
96,73,101,110,46,182,94,135,168,178,125,19,94,88,83,105
196,125,108,131,111,50,126,102,93,57,133,66,103,126,80,166
136,88,103,39,137,168,84,131,147,149,60,35,106,166,135,159
129,43,113,62,92,82,74,84,88,45,72,116,91,129,40,174
75,129,125,68,166,149,79,134,135,133,146,34,55,98,111,197
41,111,60,70,107,73,117,19,110,136,120,87,152,151,175,151
154,174,92,135,89,146,125,75,32,59,37,122,51,90,101,130
160,153,84,105,92,181,118,113,116,75,66,51,122,83,133,82
107,159,143,39,128,99,133,120,152,87,93,53,106,156,43,158
77,102,82,124,79,92,130,135,176,118,92,126,99,151,120,40
151,126,115,116,56,141,75,142,152,23,28,35,144,187,156,113
156,157,136,45,50,141,127,120,131,189,165,72,102,117,103,64
109,43,151,161,131,54,140,104,70,75,128,149,131,82,124,62
90,163,47,93,145,126,165,89,90,124,31,162,68,83,71,137
61,79,60,59,102,94,88,95,151,58,49,134,102,59,133,175
