135,110,129,59,13,155,154,130,72,44,42,109,64,150,148,84
108,59,190,117,163,86,11,182,142,130,129,82,40,91,37,186
118,35,177,169,124,38,25,161,158,170,195,132,186,129,126,160
94,89,120,194,15,166,16,179,46,8,147,118,179,179,92,28
4,151,106,167,58,148,75,53,43,118,90,161,70,77,213,167
46,24,10,138,177,36,121,18,43,8,54,164,172,119,141,24
7,163,117,162,145,18,52,88,26,95,124,0,4,110,26,4
92,48,79,26,122,49,37,21,172,181,125,49,59,174,183,148
183,192,78,174,43,155,18,129,14,160,53,9,10,154,27,169
29,30,160,205,103,10,28,11,116,19,57,46,156,196,92,128
177,124,34,96,9,174,57,91,19,173,193,137,172,140,43,4
45,141,200,163,142,34,182,66,61,121,23,177,9,163,103,135
33,172,113,92,26,139,87,3,61,51,71,163,124,181,187,156
162,163,79,135,8,59,115,71,193,163,112,122,131,137,165,146
129,164,52,142,14,184,15,90,131,197,146,142,165,63,51,36
48,48,94,157,116,57,168,128,156,113,50,175,10,13,176,170
