116,71,123,86,75,99,65,98,55,60,118,73,101,58,129,106
108,127,96,79,99,77,87,139,130,91,159,109,87,71,158,110
106,113,99,112,101,159,102,47,101,130,112,137,118,85,88,125
87,130,98,146,111,135,96,100,144,85,104,53,78,88,148,182
126,96,94,129,136,108,96,86,105,97,100,113,129,154,142,72
114,114,102,112,99,96,50,118,113,96,142,91,81,77,91,67
152,68,94,66,78,110,100,87,133,104,128,113,117,123,118,106
108,77,116,168,44,82,132,96,118,106,133,156,71,108,86,71
92,115,126,78,102,143,42,109,64,97,76,109,151,114,112,113
94,132,86,137,119,89,145,78,119,132,115,59,104,107,126,85
114,100,86,115,130,74,178,94,88,80,82,80,117,68,111,124
96,143,90,94,93,115,100,110,108,85,140,154,170,81,161,80
156,121,116,44,46,68,107,118,77,33,92,149,86,156,65,81
164,151,142,102,116,89,126,57,83,70,130,117,136,104,98,142
95,139,124,121,79,67,100,110,95,104,138,131,75,75,135,145
90,144,120,58,78,93,82,98,127,80,75,85,40,115,166,80
