121,8,1,58,131,133,195,118,125,65,137,89,172,14,198,13
90,123,21,3,98,43,142,90,10,187,115,28,169,10,44,18
122,78,10,112,194,132,56,184,46,70,2,28,167,148,137,10
16,157,181,91,197,151,212,172,168,177,10,146,115,78,143,175
88,180,156,94,72,154,203,143,46,164,179,65,42,60,93,7
66,132,196,44,130,131,30,131,188,53,151,129,32,188,196,126
101,176,68,96,80,112,145,161,200,10,166,55,126,96,93,190
50,186,46,59,22,127,35,72,16,45,132,63,82,118,135,160
141,153,196,10,72,138,103,137,104,124,184,77,139,144,106,21
38,44,186,166,6,5,134,78,106,111,186,139,65,86,124,87
14,155,144,30,89,107,9,7,11,151,75,29,50,109,87,42
27,142,52,60,158,88,178,46,162,177,173,199,168,75,119,206
103,209,35,22,202,132,31,0,147,125,42,143,51,51,0,123
40,40,10,58,193,148,137,42,176,120,156,33,28,152,2,145
85,37,178,191,0,115,61,153,126,181,132,140,147,115,105,142
167,85,181,92,84,46,125,221,8,122,128,190,97,61,11,103
