94,62,100,69,124,94,25,82,120,136,96,82,120,71,83,48
127,133,101,114,87,108,108,94,89,99,135,122,54,104,81,102
90,102,131,96,131,127,137,161,84,125,122,121,143,176,86,98
98,94,139,138,147,111,141,71,84,102,109,124,128,95,153,54
72,106,94,81,67,116,143,134,118,61,65,151,96,138,109,141
88,55,114,111,88,122,61,87,110,147,104,122,110,68,76,114
83,104,85,85,126,151,71,91,149,137,79,96,137,104,82,137
104,117,119,78,118,94,104,99,114,103,144,104,111,136,139,89
138,53,86,115,36,77,158,101,115,139,108,94,62,121,142,89
146,77,79,40,126,75,89,79,141,167,50,105,100,99,39,89
92,117,138,145,113,78,157,154,114,53,67,73,124,126,118,69
64,67,111,89,50,68,79,95,133,95,96,91,129,130,96,93
84,105,126,63,123,88,147,45,82,94,80,100,62,80,106,104
155,65,134,60,140,60,120,84,126,109,109,163,92,137,84,134
166,126,60,113,126,82,114,96,53,59,118,172,84,129,115,126
82,112,108,83,101,104,140,103,113,113,67,105,121,120,65,133
