99,94,105,90,126,83,70,119,127,139,108,68,103,63,88,84
142,126,92,126,82,98,109,111,88,127,155,120,75,103,84,109
79,103,123,83,120,116,122,156,116,84,101,146,142,170,82,113
88,132,133,158,152,116,135,103,105,94,109,129,134,101,148,62
104,113,105,68,108,94,128,124,122,69,107,156,107,166,127,153
72,74,105,110,107,103,98,111,93,151,130,93,105,72,87,101
90,88,115,117,146,120,62,89,149,134,67,96,149,135,74,115
102,128,119,73,130,106,91,91,115,118,115,106,150,137,160,99
147,72,88,151,61,74,144,104,107,142,115,67,61,124,152,96
145,130,94,97,122,98,118,80,134,162,54,125,87,110,44,80
104,131,114,113,145,93,143,156,94,54,90,98,102,119,108,90
72,90,123,93,84,68,79,100,126,89,107,85,133,96,86,129
69,116,140,85,120,105,149,78,114,78,99,136,72,85,144,131
150,65,118,120,98,70,103,90,147,111,126,136,94,135,90,137
160,120,89,72,139,106,117,93,79,66,139,158,112,128,106,149
88,139,70,100,113,113,116,120,101,104,93,106,130,120,105,134
