12,116,18,31,160,178,66,154,186,198,89,208,19,214,11,219
80,117,191,130,34,39,153,162,132,50,80,35,213,24,51,216
101,182,148,117,57,0,93,6,27,42,140,213,56,33,11,182
161,103,26,165,92,214,200,49,154,142,87,163,29,187,185,182
181,5,150,179,0,90,144,112,186,210,212,26,76,198,196,2
118,27,110,51,175,180,80,36,214,137,181,102,78,123,51,149
154,49,69,102,119,148,170,156,177,171,199,126,118,31,67,7
95,197,54,66,77,126,85,111,66,25,20,95,99,53,215,153
195,65,115,111,161,210,179,131,184,164,100,106,193,192,4,12
89,19,130,59,10,184,181,49,207,4,156,47,186,177,76,54
119,52,66,30,114,198,200,9,41,158,88,186,38,203,84,87
69,80,190,156,201,202,136,184,181,162,22,190,63,168,97,181
48,22,205,174,116,80,22,181,52,199,158,218,104,78,216,22
102,134,3,55,181,190,137,132,97,134,103,133,72,36,23,123
102,142,48,149,192,94,34,146,127,144,1,14,27,61,161,160
192,211,25,187,164,65,192,154,200,30,166,182,115,197,107,220
