144,86,143,75,112,131,147,123,110,87,148,56,163,115,120,108
101,139,143,129,90,112,128,126,154,151,139,116,139,88,113,155
63,108,112,126,143,146,91,148,80,142,99,111,102,142,168,144
112,151,79,103,131,107,71,156,119,102,146,88,76,123,139,99
102,133,108,157,116,109,127,104,136,137,89,153,171,165,138,163
132,110,94,67,126,139,136,155,204,140,97,79,152,138,172,180
128,134,132,95,142,83,121,126,88,126,159,76,110,94,149,109
108,123,149,111,90,128,103,133,105,104,130,94,60,105,87,152
100,101,111,70,107,103,152,97,153,144,137,97,109,122,110,115
99,162,113,115,132,98,114,116,122,119,100,135,147,87,116,95
167,129,165,153,115,154,106,115,115,65,115,173,130,79,94,115
137,91,87,105,112,123,143,153,172,118,100,94,91,74,158,99
156,126,135,151,102,124,134,99,80,109,121,147,85,113,82,90
86,142,150,145,129,173,96,95,87,90,128,106,151,118,136,131
111,155,119,114,119,135,101,126,63,138,131,102,102,93,157,142
118,114,104,176,91,80,77,109,93,158,152,150,149,133,124,144
