129,110,71,108,97,168,86,89,81,41,124,144,143,93,180,115
75,166,124,167,61,187,76,63,63,187,29,106,44,47,77,195
17,125,93,183,83,140,22,100,42,164,29,72,68,185,185,148
117,55,149,131,112,23,151,127,155,95,163,61,91,39,153,158
181,106,137,129,129,127,125,150,72,95,90,159,101,52,71,77
113,131,119,162,180,92,143,25,112,60,169,177,117,41,58,143
129,75,47,159,111,153,107,117,96,104,128,66,54,156,159,111
20,124,22,102,130,119,194,112,90,178,26,50,130,148,146,105
111,54,156,87,159,165,39,14,50,112,103,138,43,88,99,90
77,75,109,67,172,44,163,72,85,128,119,93,85,172,174,112
144,132,97,119,53,73,110,124,104,154,73,120,174,101,164,156
132,71,121,183,84,135,69,52,129,156,138,57,175,182,60,151
160,113,141,145,151,111,119,94,135,157,165,84,108,83,102,83
189,167,41,97,147,101,94,77,181,54,138,54,110,87,86,156
131,117,137,55,81,133,117,168,38,63,117,147,107,88,42,135
44,52,96,54,147,146,151,82,109,152,99,127,126,166,108,103
