106,110,82,110,108,160,96,82,92,104,120,151,135,127,170,118
81,175,121,157,60,185,94,58,83,171,32,120,66,66,88,195
18,113,95,184,60,134,84,89,58,146,46,77,86,180,179,146
96,56,114,127,111,66,160,143,146,71,137,46,84,72,144,145
183,101,137,140,119,130,142,170,84,123,87,165,136,75,82,68
105,119,100,152,179,98,143,69,138,87,172,175,114,76,62,114
112,80,96,152,141,143,104,132,70,109,129,74,88,135,147,104
45,135,45,98,131,99,178,111,93,165,64,86,135,142,129,93
113,78,165,109,145,159,63,39,78,98,100,133,57,91,93,117
89,95,131,66,171,87,159,61,72,133,111,79,102,171,174,105
140,122,126,126,32,94,90,110,112,141,96,149,174,119,137,167
133,57,127,166,83,126,61,56,120,176,132,86,148,183,81,111
140,96,144,144,124,109,110,108,101,150,166,80,76,108,109,75
185,168,53,96,127,94,86,104,174,93,136,34,96,88,93,146
112,117,128,83,97,126,124,166,61,77,107,116,97,84,47,102
94,63,108,84,127,149,141,91,117,143,123,145,124,155,112,80
