122,73,90,149,150,136,140,107,107,119,129,145,129,148,127,124
133,166,128,133,119,177,148,112,148,148,73,154,84,113,125,167
90,118,118,168,119,131,149,115,83,140,53,96,129,175,148,120
107,111,134,134,138,108,161,170,119,97,120,70,114,143,132,137
159,109,126,124,113,163,142,165,102,87,105,136,172,129,144,56
95,103,99,106,160,167,135,130,166,113,157,123,122,124,100,140
75,119,123,132,131,147,119,127,61,127,138,105,167,119,168,121
89,124,85,128,113,79,148,129,116,180,119,151,163,180,139,99
150,94,128,129,139,141,105,98,124,121,97,143,99,96,138,141
113,130,182,100,175,168,177,123,98,128,85,83,155,164,160,103
142,147,87,129,128,105,137,107,143,82,137,104,160,171,109,164
117,103,112,154,94,124,64,84,90,185,153,138,140,140,125,104
122,111,159,145,116,142,131,141,99,135,109,87,95,113,114,67
125,141,95,107,105,136,141,91,162,122,108,93,60,94,82,155
136,127,120,104,162,124,111,146,126,126,104,117,85,136,105,121
117,102,130,109,114,137,116,87,143,146,140,169,114,129,129,104
