115,104,75,104,125,150,102,64,94,117,128,132,146,114,150,120
83,183,117,145,62,182,105,79,97,173,34,142,69,77,90,198
38,115,91,182,66,125,95,101,66,170,51,80,101,164,151,126
61,91,132,132,123,77,162,138,125,80,123,77,105,89,124,140
173,105,134,136,105,145,177,182,73,132,88,159,161,86,98,55
96,111,103,142,186,119,134,94,151,117,168,176,123,109,76,120
84,86,109,136,130,164,99,100,65,120,128,87,96,117,153,97
65,134,59,100,116,75,168,108,97,183,108,100,151,151,117,84
112,97,114,100,142,157,73,62,125,88,101,138,59,81,106,135
85,100,151,63,173,104,151,77,79,141,112,71,120,168,184,115
147,133,120,136,67,90,104,125,127,123,120,150,167,130,133,170
134,63,110,166,83,137,41,63,98,180,125,119,141,164,70,95
122,91,139,140,113,121,137,95,99,146,150,71,70,96,114,79
189,166,63,99,134,96,115,109,158,85,127,37,76,85,92,150
136,113,121,97,90,110,139,173,105,91,117,119,79,91,55,85
62,70,98,93,112,151,131,100,121,137,122,152,120,159,122,82
