151,104,85,154,90,75,180,128,78,179,72,130,84,63,97,72
137,143,118,102,91,101,139,106,140,131,66,117,66,121,129,145
89,122,117,132,78,130,119,88,79,149,109,151,111,115,156,116
67,65,87,119,178,88,76,98,118,162,127,55,110,138,118,52
135,92,78,104,136,75,137,120,161,103,128,114,77,77,131,49
78,85,121,43,78,121,20,47,116,76,142,79,102,90,34,133
122,123,82,140,177,67,137,145,52,84,95,165,150,164,109,143
106,148,119,127,148,125,73,149,104,142,131,76,95,105,111,103
162,127,64,99,121,86,102,74,98,87,127,97,105,127,137,61
108,128,175,64,90,144,151,110,90,128,174,118,96,72,71,73
94,78,92,142,114,85,129,125,46,118,157,120,80,128,116,122
81,144,33,84,72,95,88,89,66,140,88,148,123,116,120,124
52,116,90,75,100,108,145,100,96,128,90,125,166,51,147,120
67,90,140,96,133,115,101,185,118,109,129,179,169,114,189,139
140,127,84,82,114,108,109,85,140,122,75,77,175,150,120,103
81,79,150,149,76,112,65,126,200,102,143,194,169,125,86,92
