149,116,98,146,165,113,94,162,138,109,125,64,123,175,111,147
83,108,157,108,147,41,68,112,77,95,200,137,72,140,133,76
119,84,135,113,93,156,107,125,203,126,130,153,109,95,52,57
77,118,129,39,50,166,108,168,98,117,156,149,130,111,114,78
99,191,72,64,124,62,86,137,127,129,163,142,142,77,122,129
169,49,89,155,112,164,148,148,201,154,109,87,114,126,108,67
78,61,73,64,83,95,59,112,171,119,106,95,118,76,71,62
146,138,91,134,121,138,168,95,138,98,135,98,125,135,25,89
129,111,131,83,106,149,69,138,138,96,109,158,117,101,135,130
109,143,118,94,133,107,135,131,107,31,105,149,115,108,158,123
195,54,78,71,53,138,137,47,122,137,139,90,58,126,95,94
127,116,90,144,98,112,74,138,109,106,107,117,144,113,71,103
67,106,111,30,123,59,61,133,136,117,144,110,204,156,76,92
136,120,52,66,137,129,98,78,183,71,81,139,103,117,120,91
144,91,75,54,183,141,60,104,103,145,65,144,62,94,116,120
66,141,86,126,154,117,105,136,85,52,73,72,127,109,129,146
