108,85,99,77,65,128,50,78,91,131,121,98,91,118,183,71
112,108,122,120,71,99,126,125,113,98,111,69,119,136,130,116
114,65,93,87,99,80,105,31,70,122,55,70,88,133,140,98
108,128,127,60,142,102,59,132,140,140,120,96,104,140,109,121
99,121,144,88,112,146,148,69,76,123,137,102,145,103,117,119
74,107,132,114,100,82,103,93,115,104,95,82,108,98,138,88
161,94,59,115,111,90,110,97,156,105,109,90,92,116,114,126
168,127,117,109,105,143,112,96,88,124,130,132,104,114,108,113
109,129,108,91,139,132,69,113,120,169,87,91,111,131,120,134
77,102,104,141,112,82,114,108,71,99,135,128,124,135,138,88
122,90,82,54,131,110,133,138,100,126,75,73,104,62,102,110
103,130,171,108,109,81,159,98,136,95,108,121,104,106,130,117
109,132,135,177,72,138,121,106,80,90,69,107,132,109,106,123
119,108,97,148,130,137,142,155,168,137,118,98,134,76,148,74
72,139,102,114,138,98,138,138,106,110,127,84,52,139,124,125
96,105,111,115,148,68,109,79,73,141,113,137,148,124,83,123
