114,82,93,82,63,133,52,105,92,111,116,107,83,127,172,77
114,116,127,133,67,93,130,110,94,107,117,73,125,137,131,101
141,73,115,103,105,81,103,43,78,112,53,87,68,133,136,109
111,132,126,78,141,98,66,130,138,138,113,105,88,134,107,124
99,126,127,98,118,146,146,95,83,134,142,108,133,106,118,107
75,108,119,106,107,77,108,100,114,101,85,101,117,95,126,83
158,105,67,112,104,87,122,86,117,118,109,93,93,103,141,141
168,130,112,108,99,135,131,80,104,121,115,130,92,119,113,104
112,124,110,88,126,158,80,130,103,182,88,115,112,130,109,154
104,104,104,121,111,105,126,104,85,100,132,133,122,136,150,91
127,95,86,61,136,104,125,137,106,130,88,99,110,89,103,109
89,131,177,113,106,86,162,104,131,99,107,129,126,105,124,113
99,120,130,163,76,148,115,115,94,94,78,111,133,139,112,111
108,100,95,134,124,132,152,159,173,139,111,85,122,84,163,76
80,128,135,106,129,102,129,138,113,125,118,95,68,135,123,127
100,125,104,136,128,67,93,79,56,138,109,121,138,105,78,107
