108,139,123,111,152,113,98,125,109,144,119,118,115,157,142,101
115,97,118,134,138,80,103,120,112,80,131,145,112,138,141,120
97,110,112,141,93,153,119,124,169,127,108,92,129,108,101,113
92,113,149,102,85,143,124,158,75,126,144,127,141,119,94,108
135,184,99,101,105,67,97,135,93,98,138,147,146,133,117,138
98,105,96,143,125,133,114,145,137,159,133,70,120,118,143,60
95,114,67,120,102,88,93,106,124,96,110,146,120,122,111,106
130,123,92,115,98,134,147,117,148,94,100,127,109,120,88,131
153,118,134,103,119,157,103,131,115,148,111,132,115,81,140,109
87,147,152,91,112,108,89,123,115,101,159,100,123,110,168,123
151,100,94,77,74,116,130,94,143,100,126,132,107,149,97,102
143,88,107,139,102,127,100,121,75,95,112,133,134,122,114,89
76,134,98,64,127,110,85,106,121,128,147,110,162,140,97,87
119,140,76,115,130,93,102,78,169,84,99,113,112,143,107,133
135,78,124,105,142,150,116,150,135,131,104,130,121,129,135,110
83,110,128,127,122,107,82,135,125,104,106,115,116,87,112,131
