97,131,34,89,90,72,156,172,67,83,88,62,122,194,101,130
135,82,131,114,146,118,59,73,56,68,136,189,115,151,149,102
123,140,117,134,87,44,122,20,92,76,95,116,83,100,114,90
121,95,126,84,65,116,79,72,53,30,104,43,127,134,112,12
52,108,142,118,71,116,63,80,200,137,157,90,71,124,126,119
60,100,97,32,129,111,177,82,30,71,103,96,133,115,53,71
140,107,115,122,86,64,92,121,70,81,76,157,136,129,51,141
111,101,85,167,31,29,72,125,120,116,95,123,129,87,138,96
110,35,82,105,65,81,184,15,165,38,152,74,123,71,147,144
54,52,72,86,85,90,78,54,126,66,128,132,73,159,112,91
189,158,158,148,83,50,155,96,54,113,185,46,77,117,137,75
150,123,59,158,161,83,155,29,123,114,70,94,111,109,96,97
96,181,95,95,126,98,83,87,90,102,121,43,179,103,146,111
93,74,76,130,25,88,82,111,108,144,206,60,51,160,133,137
47,99,48,65,54,64,156,147,91,98,54,61,81,73,147,190
99,58,96,25,101,148,181,87,28,79,65,41,181,99,80,133
