85,142,49,133,121,119,175,110,113,89,127,117,119,120,125,106
146,145,155,125,143,94,129,123,131,104,141,169,127,149,137,132
106,147,105,127,82,118,147,118,144,106,113,165,78,101,98,104
139,132,90,102,133,157,95,121,66,64,142,107,92,118,106,80
81,118,105,75,77,122,108,135,163,151,152,127,92,123,140,157
108,118,101,110,102,126,151,73,91,132,109,114,119,147,100,115
112,94,91,111,87,121,93,124,80,118,94,134,124,128,88,111
77,93,111,150,68,98,94,118,145,109,123,127,94,67,107,111
122,104,124,93,131,108,135,98,171,100,101,127,109,90,152,131
79,86,136,82,80,86,82,128,131,142,123,116,124,146,154,134
126,170,146,114,105,96,147,84,123,136,155,127,82,140,107,109
111,143,83,94,119,104,113,92,137,129,106,101,125,116,110,107
147,151,152,77,87,134,102,117,109,116,101,124,132,139,95,104
97,70,85,96,97,100,92,148,120,136,136,92,94,145,112,139
110,103,96,131,60,156,147,109,134,112,121,89,113,97,147,175
122,102,106,92,154,118,107,143,94,104,99,54,113,77,122,129
