69,106,103,112,56,153,66,112,133,91,136,121,77,135,114,105
131,67,139,176,125,91,139,181,177,124,85,140,167,122,68,146
135,167,158,106,105,134,141,91,87,76,113,145,167,201,125,76
111,112,120,144,131,183,59,87,120,123,73,119,111,138,91,158
126,110,92,112,168,118,36,148,152,151,83,135,142,142,85,105
120,76,128,113,110,119,58,102,158,107,143,106,138,118,113,146
89,132,136,143,169,149,186,147,76,56,90,155,137,163,180,78
106,140,143,69,173,160,137,137,89,111,75,168,90,148,78,219
88,99,93,151,114,117,85,77,117,102,95,141,115,76,104,111
78,86,126,105,77,110,134,68,127,126,91,171,101,136,89,168
145,117,123,170,147,113,178,119,90,134,97,155,125,98,108,149
69,153,155,102,83,105,107,125,147,154,111,112,96,90,158,111
62,127,132,140,116,126,116,101,125,80,147,89,139,93,157,130
59,168,154,115,97,142,114,140,152,135,99,87,105,119,158,120
176,128,66,132,127,158,135,43,121,144,33,58,130,153,71,111
91,98,135,82,144,124,106,124,136,137,73,152,142,154,135,103
