92,71,52,117,95,130,66,71,61,63,131,134,131,97,120,141
116,53,92,96,138,140,160,70,158,101,85,109,128,158,105,127
151,103,76,154,27,107,125,75,55,60,108,154,50,122,142,98
136,104,57,133,133,111,93,128,57,173,114,158,129,78,77,93
115,135,132,71,85,135,52,102,151,96,112,107,108,38,112,127
61,103,50,58,167,122,110,122,89,122,63,128,75,115,117,89
114,83,107,101,84,136,92,48,126,60,124,126,91,132,86,99
126,110,83,122,67,138,119,35,98,115,48,123,114,101,84,105
136,92,107,151,73,109,56,77,101,127,113,149,52,83,105,128
79,133,101,107,128,128,51,81,91,109,72,181,106,64,110,94
143,107,155,90,98,92,73,140,108,138,135,90,78,75,117,126
89,57,124,99,97,111,109,127,87,67,80,70,49,115,54,155
118,104,149,75,83,86,77,111,104,119,100,38,102,105,86,86
70,98,132,91,58,91,95,121,117,58,129,160,55,84,120,129
98,68,75,126,113,113,85,117,105,46,28,136,97,114,76,76
35,90,99,140,104,117,50,150,131,147,139,85,55,72,90,111
