70,78,53,100,101,133,62,81,78,63,131,150,124,107,117,139
120,73,84,107,134,120,159,82,138,102,106,110,126,156,111,118
155,110,77,156,42,107,124,84,54,64,112,151,64,123,161,94
141,111,55,130,112,117,92,123,68,171,117,152,140,82,93,91
126,136,133,81,95,149,64,105,146,109,121,103,107,38,110,122
71,112,44,73,169,122,106,136,102,130,79,128,83,123,118,81
115,66,93,103,85,137,90,57,128,50,126,127,112,121,82,96
127,109,81,123,77,127,104,53,87,104,53,140,121,87,96,112
132,117,119,145,65,103,55,62,107,139,109,141,67,105,111,136
83,135,112,116,127,127,69,101,92,101,52,181,118,64,107,96
152,101,158,98,90,118,76,137,109,128,142,98,84,81,111,123
102,64,125,96,109,100,87,131,101,58,70,76,87,109,58,166
113,113,151,74,86,93,87,113,108,112,91,38,110,129,91,79
68,101,134,94,86,90,111,119,114,63,127,162,72,81,114,136
98,63,70,124,114,103,83,122,99,61,27,127,96,119,89,85
30,75,98,133,113,119,48,160,129,131,146,90,64,89,108,113
