164,162,184,38,56,76,11,159,11,207,99,114,116,104,179,98
69,110,60,205,28,25,58,10,17,163,37,177,12,85,57,48
181,85,118,132,163,53,68,38,46,152,11,91,10,35,28,7
5,139,121,202,167,67,197,100,188,149,84,116,73,201,47,204
175,69,55,184,183,115,11,48,86,29,17,57,180,53,148,120
23,198,190,8,3,147,6,117,123,129,166,125,141,109,148,135
150,116,53,34,97,75,48,85,204,183,120,31,28,150,68,35
78,75,129,106,212,53,152,200,169,25,115,152,129,76,154,49
136,161,7,168,177,94,6,83,152,36,152,31,26,128,29,172
9,44,17,0,153,26,87,105,124,62,61,3,86,67,153,66
181,158,160,10,87,108,10,16,120,147,65,201,8,136,115,88
172,153,161,10,46,35,122,37,21,25,19,69,164,76,54,60
114,118,185,188,11,1,1,207,85,134,46,169,116,166,60,33
46,208,108,120,117,95,133,30,38,203,128,181,143,11,153,160
75,117,201,187,164,180,179,142,30,17,136,202,85,68,128,57
203,146,33,60,98,165,79,107,76,48,142,138,179,122,163,136
