95,83,125,139,128,143,205,120,10,63,115,97,181,156,208,119
132,11,191,3,172,82,142,92,191,197,119,29,139,10,68,19
128,84,10,171,193,133,25,46,45,206,2,197,124,18,86,101
17,60,192,85,87,159,211,181,64,186,24,151,88,82,50,126
93,180,154,70,95,76,221,150,17,173,188,193,46,67,90,133
70,10,199,48,67,7,83,135,198,152,67,140,30,198,82,135
101,167,65,82,86,42,160,64,210,10,175,153,171,97,145,95
53,184,42,58,59,148,49,45,182,42,149,71,207,118,35,88
31,186,198,48,85,90,106,27,194,122,165,208,191,116,100,22
43,88,71,168,6,60,6,122,202,140,196,119,105,196,75,88
15,153,75,8,106,19,9,131,12,152,163,123,53,30,86,39
28,84,46,46,156,161,187,43,78,186,190,208,170,226,187,211
105,169,46,145,210,129,195,105,155,138,145,150,54,54,199,172
46,129,174,182,65,156,208,131,197,112,159,112,26,166,105,153
85,81,95,28,0,29,21,161,215,39,148,173,155,35,154,149
5,170,200,98,86,48,162,208,8,163,123,169,102,185,12,92
