241,155,26,204,194,54,89,128,213,220,41,33,160,15,86,178
93,118,162,185,190,231,236,114,103,242,47,236,171,147,207,120
111,214,10,212,127,9,9,227,41,6,110,111,105,185,217,97
114,182,208,155,14,167,135,92,152,122,225,54,163,169,163,27
39,32,217,50,232,155,67,103,164,51,57,33,168,230,65,197
126,226,192,137,87,148,160,228,226,225,193,10,40,189,117,142
123,25,85,50,44,200,13,42,73,90,69,42,156,154,6,216
200,127,186,49,199,164,49,221,229,116,48,28,153,138,195,121
229,193,121,192,142,192,46,68,189,8,191,175,164,67,139,170
47,127,108,76,37,92,161,195,139,193,165,142,59,114,216,186
63,71,213,5,160,204,72,154,212,4,136,203,80,128,207,125
81,39,169,77,18,7,123,83,171,82,164,32,9,199,136,76
157,21,93,183,177,203,30,102,172,235,74,213,18,146,68,231
66,116,29,238,200,115,33,160,149,107,94,195,120,181,205,192
21,189,7,157,147,153,209,65,29,223,162,62,156,0,158,116
234,6,96,3,88,80,205,208,2,67,66,67,61,239,109,137
