3,49,116,148,165,95,169,202,190,125,102,181,29,201,44,54
169,14,124,91,154,23,69,152,185,151,123,164,210,36,137,127
181,20,136,112,31,74,130,48,140,118,211,166,67,184,74,52
61,102,201,50,111,176,30,104,191,113,2,106,91,22,158,162
127,121,138,46,167,95,25,77,162,59,100,183,172,178,89,34
76,28,153,107,176,49,16,39,137,79,163,41,143,45,18,203
46,169,135,206,106,180,185,134,32,62,13,203,92,196,79,204
27,215,25,54,196,163,133,162,66,58,108,184,218,142,72,225
96,163,42,178,195,108,7,126,200,104,181,134,2,124,73,84
29,39,125,100,68,70,162,32,169,169,94,217,173,38,77,199
25,26,25,44,172,163,164,206,209,95,129,193,59,140,1,102
29,4,198,4,123,94,173,96,185,192,193,168,61,119,160,217
53,135,161,5,179,139,112,162,214,105,98,35,154,42,155,28
61,177,102,136,93,186,115,188,177,214,125,102,86,199,169,127
165,125,2,41,57,72,164,61,14,115,17,5,197,126,192,141
189,28,141,84,206,185,108,66,150,214,50,52,10,166,60,31
