164,127,98,109,113,147,84,124,101,114,136,108,89,99,114,144
121,123,88,110,148,106,117,134,108,134,146,131,97,130,102,118
148,150,139,93,74,105,112,92,122,88,118,97,111,123,88,102
134,119,95,79,101,130,111,97,117,102,114,124,68,105,104,86
94,89,93,136,141,79,99,125,123,120,132,115,121,168,98,115
85,151,106,113,143,107,87,126,135,122,135,130,140,113,105,138
102,116,116,110,75,139,119,79,133,102,104,118,75,119,124,138
117,105,103,99,85,90,115,125,161,110,146,112,113,116,105,109
82,100,120,136,123,97,111,153,59,69,136,121,113,119,105,107
128,141,140,132,114,113,118,121,107,117,92,144,104,103,104,73
73,120,104,121,90,101,99,131,79,106,143,81,107,131,141,137
144,132,142,119,131,93,138,101,127,103,135,92,121,141,141,126
125,94,126,124,131,95,101,94,100,128,106,105,126,104,103,124
119,152,112,87,116,137,112,110,142,107,129,111,83,99,109,125
106,103,147,128,121,141,105,128,145,112,131,132,96,77,167,101
131,114,83,101,119,140,96,104,142,84,100,110,125,102,99,117
