117,81,103,84,83,156,93,76,167,97,129,141,157,134,75,135
94,121,80,134,64,108,136,135,104,110,121,104,118,123,141,113
90,78,101,78,126,51,136,124,73,80,90,99,134,91,82,78
90,98,107,140,86,180,112,77,83,102,88,148,69,114,156,136
151,87,130,154,112,82,139,87,152,141,97,122,106,114,144,88
127,64,82,129,149,133,134,88,119,128,123,118,106,104,65,150
139,109,133,141,88,114,73,109,107,91,148,106,73,79,110,94
108,47,64,91,105,120,88,100,70,81,50,115,84,78,109,94
104,103,134,122,112,138,114,82,119,62,98,144,164,85,88,76
67,86,90,148,106,141,113,91,92,108,132,65,102,156,109,104
105,120,74,73,100,158,127,68,94,127,88,142,67,115,107,33
115,84,127,150,113,81,117,108,148,111,51,104,140,108,106,144
118,99,104,137,91,86,79,141,94,129,100,153,123,58,97,80
70,136,82,92,146,137,158,98,106,107,100,127,85,105,128,78
132,124,131,77,82,81,87,123,102,69,65,78,78,83,155,124
111,97,120,168,141,95,82,63,102,82,73,134,110,128,83,158
