101,92,87,96,111,123,133,77,94,125,124,121,175,94,169,78
104,87,165,76,128,92,126,74,81,112,155,78,104,67,129,87
101,100,87,168,173,126,96,136,72,186,58,137,131,120,108,101
95,86,170,94,104,125,195,117,123,123,88,159,93,159,130,109
135,156,122,69,126,128,204,123,71,70,90,96,110,69,137,100
62,102,160,67,114,63,91,122,106,127,126,85,52,125,162,104
80,151,53,115,107,48,150,103,146,114,115,91,134,102,127,133
144,196,58,99,93,104,78,84,100,90,115,79,101,113,104,126
108,154,174,66,114,102,138,90,133,96,138,150,179,131,111,43
73,84,117,159,105,77,99,122,142,109,141,123,83,167,115,81
99,128,109,33,94,89,90,107,68,110,105,68,106,81,122,48
93,123,81,47,153,97,63,51,104,152,112,144,127,110,163,188
97,196,88,102,190,105,76,46,95,103,113,122,127,104,63,131
79,115,125,115,147,85,136,106,109,88,115,88,84,124,81,131
86,127,147,158,53,91,129,136,162,122,115,143,95,102,105,96
155,101,137,89,103,134,130,215,58,151,102,116,93,138,87,155
