158,94,127,123,125,151,152,125,84,120,119,133,130,157,126,145
76,116,104,100,116,108,155,103,110,91,68,114,133,152,110,56
134,123,75,89,104,95,82,137,113,89,87,150,74,119,162,129
94,127,103,107,133,147,126,110,140,77,139,84,154,148,106,144
99,109,113,131,128,135,160,170,129,107,109,78,102,120,130,76
89,113,108,118,117,128,130,78,117,78,116,158,132,71,152,88
140,99,112,102,122,63,66,126,147,111,129,103,90,118,136,135
145,120,122,138,115,127,102,69,93,120,127,94,101,67,111,102
109,153,100,131,109,120,104,92,140,77,134,139,108,144,124,130
87,109,77,88,141,99,116,101,137,93,46,109,83,114,122,149
131,110,129,104,94,94,114,114,128,134,101,108,91,122,111,116
128,160,70,106,97,135,154,120,110,155,132,86,85,105,56,87
137,165,90,115,123,113,173,99,84,127,105,143,148,92,84,127
129,113,118,124,118,127,91,150,118,95,124,131,84,136,78,120
121,106,136,111,121,135,99,124,113,158,138,132,126,97,95,133
79,90,110,114,115,109,66,87,82,100,99,142,70,101,135,98
