168,103,122,118,98,140,180,88,76,61,135,136,122,155,126,136
58,112,101,96,113,93,131,75,106,75,37,98,140,142,108,79
90,99,78,74,103,90,79,126,122,87,121,127,63,122,181,100
79,126,108,95,115,127,122,92,134,83,133,88,154,135,94,143
111,99,114,82,94,135,162,166,121,71,81,62,85,112,139,113
78,73,104,57,111,112,110,63,94,52,93,158,105,59,144,93
121,103,79,111,110,59,49,107,106,109,136,81,66,132,146,106
120,147,109,138,104,126,82,90,106,126,156,67,73,82,116,109
115,125,105,102,86,105,81,74,137,58,116,139,126,118,109,118
86,129,71,68,156,104,121,115,124,71,56,103,81,89,144,149
111,94,117,122,85,59,137,124,117,120,83,83,78,77,124,111
120,154,76,71,83,108,133,128,123,149,112,89,68,103,55,75
135,139,85,108,101,113,190,118,87,104,109,95,149,68,72,128
151,114,131,109,111,111,67,153,125,79,116,136,57,122,42,126
98,110,127,150,95,117,77,114,114,126,131,139,68,92,59,121
73,80,91,130,100,77,48,96,94,80,65,100,61,98,107,70
