152,114,43,12,27,72,143,172,43,141,184,95,179,137,197,155
118,143,13,28,99,146,61,39,139,103,150,198,10,46,198,198
123,119,36,203,61,193,143,127,147,204,69,0,199,67,22,183
86,33,43,151,30,144,153,7,194,10,57,135,56,125,176,169
181,73,10,131,57,141,43,64,114,8,163,183,138,151,134,95
10,193,116,78,52,161,51,193,181,36,27,83,132,6,87,5
121,10,138,198,53,92,96,88,155,132,161,137,156,157,181,180
165,10,34,180,25,8,146,71,7,170,183,154,99,47,186,77
44,22,162,79,179,142,59,41,30,188,39,162,179,167,83,27
5,139,51,164,181,181,159,68,121,130,158,68,109,97,192,195
66,82,95,137,183,118,112,81,111,9,113,23,194,4,171,195
33,167,142,158,165,67,3,96,162,89,131,163,180,112,193,97
130,99,29,23,17,91,157,168,112,29,57,78,42,5,15,118
156,198,192,34,113,81,79,69,132,184,209,69,192,57,69,189
118,175,154,185,24,135,193,33,174,153,190,185,104,156,127,177
108,166,71,177,97,42,56,104,144,108,61,0,13,128,190,55
