154,111,184,12,27,72,28,203,43,89,183,89,65,10,142,5
98,143,13,28,198,65,59,169,138,115,152,191,189,50,204,198
126,119,17,198,61,201,143,9,152,205,64,0,199,170,169,183
88,177,42,217,30,134,77,10,194,10,82,46,52,132,207,169
181,122,10,136,57,143,43,58,205,8,163,119,27,141,164,163
10,160,120,135,58,167,55,193,181,40,161,82,10,6,101,141
124,10,128,58,49,99,96,91,54,131,161,155,150,156,181,29
165,10,192,174,25,8,151,40,87,97,174,149,84,42,147,75
47,168,155,28,65,141,24,64,30,186,95,165,117,174,81,27
119,44,141,158,40,181,188,206,125,128,159,69,112,103,167,195
155,80,96,143,191,4,112,86,82,10,105,24,137,4,171,44
33,161,143,153,159,45,59,96,156,70,129,190,130,108,193,99
216,99,29,14,24,91,191,170,33,29,175,144,143,170,15,10
158,196,192,34,115,204,121,71,135,184,200,75,192,69,99,189
119,176,110,185,24,131,192,164,172,159,198,190,112,155,127,168
109,164,71,17,93,165,56,51,29,75,64,0,163,131,190,55
