29,110,196,142,24,48,143,180,77,68,157,10,36,149,109,5
61,160,91,143,71,161,78,102,173,208,174,37,223,18,37,185
178,68,30,87,61,151,6,105,35,0,211,53,42,44,59,70
208,231,1,131,190,121,28,193,69,32,141,131,41,195,183,226
31,2,10,224,53,76,191,213,61,145,128,37,99,18,109,72
52,187,200,181,178,225,16,196,138,154,201,102,124,92,115,128
58,58,132,125,173,205,194,15,82,66,35,57,181,32,143,190
190,187,221,1,172,208,214,210,19,38,214,43,162,116,54,111
187,219,171,31,111,78,77,110,184,70,194,46,172,107,195,26
177,175,152,99,160,30,181,202,139,21,138,146,1,181,158,140
136,16,150,124,160,35,86,112,203,25,7,53,6,162,25,54
25,151,94,67,5,13,33,66,178,35,187,52,5,201,129,162
167,191,45,200,185,103,131,208,167,145,154,13,186,33,121,167
215,122,39,159,194,167,196,18,105,177,32,46,226,148,200,50
15,212,181,107,89,81,134,203,42,175,105,157,109,79,13,2
13,128,121,170,42,229,25,50,191,66,46,138,121,108,138,29
