197,54,105,1,18,57,119,179,158,114,96,177,111,31,100,121
132,161,102,158,61,55,99,14,7,97,187,98,89,127,28,140
43,149,14,112,148,83,151,151,97,36,164,159,120,65,135,91
57,200,18,166,82,150,156,157,165,171,20,10,143,113,31,184
37,12,69,79,137,186,125,64,145,129,157,84,30,136,168,100
128,157,195,142,52,200,163,102,176,159,183,125,42,41,114,57
88,101,128,127,206,73,96,164,177,183,163,160,27,53,169,170
197,148,56,66,123,177,195,147,158,163,155,38,40,199,132,44
167,73,122,172,196,135,21,25,59,69,189,17,96,148,5,85
57,45,134,99,134,17,83,170,158,144,122,147,154,100,164,114
78,47,169,130,92,189,109,52,166,118,70,158,144,128,117,145
64,124,165,109,76,6,164,89,200,141,66,141,142,146,88,70
47,105,159,40,108,187,28,127,58,152,102,167,173,137,83,158
75,148,152,16,92,141,138,9,84,162,113,13,176,181,179,120
185,68,115,154,102,173,143,108,25,22,47,153,112,58,172,133
154,85,115,128,126,142,197,132,66,186,90,149,62,121,112,93
