190,95,104,27,80,50,198,176,149,135,80,182,72,175,144,97
157,163,138,172,81,49,128,13,2,136,198,97,91,143,62,141
115,167,35,90,164,65,161,168,101,36,173,161,115,48,137,73
114,203,26,134,91,163,156,162,169,143,16,8,157,100,33,186
146,13,135,81,132,191,88,87,168,92,169,84,38,133,160,134
119,133,176,149,52,200,164,36,168,151,190,126,48,95,117,62
107,124,130,120,189,87,93,155,168,177,159,160,42,58,162,181
187,159,64,50,125,161,218,151,162,154,164,38,51,199,122,87
162,63,149,137,190,124,26,25,153,66,191,19,71,158,77,117
155,57,176,112,102,48,57,176,168,146,107,139,79,85,116,119
66,45,159,148,138,202,124,61,85,120,112,139,173,133,103,99
141,127,146,114,120,63,170,86,209,129,99,150,157,146,36,110
55,100,138,36,91,189,92,124,64,144,113,154,166,120,62,166
75,140,132,127,92,95,163,48,113,147,108,14,170,172,190,123
167,114,122,171,119,147,143,112,57,64,49,150,188,50,172,116
159,68,139,99,112,146,198,177,73,187,59,129,66,126,143,116
