162,52,128,100,137,199,182,150,126,23,70,160,129,175,120,134
6,85,3,115,4,16,154,70,50,176,11,138,196,51,107,18
101,159,59,5,130,151,49,98,4,94,132,13,79,111,179,43
137,172,9,163,6,27,160,86,62,152,69,105,174,189,156,150
97,115,83,71,156,130,148,164,26,30,3,1,165,48,158,95
83,126,167,20,140,29,179,124,12,50,140,152,2,63,160,132
170,172,88,127,90,39,49,42,60,173,164,142,138,182,181,21
138,140,10,151,85,99,152,27,177,90,169,4,43,139,127,34
121,162,175,7,174,39,70,85,155,18,161,10,12,84,72,117
71,87,50,97,176,53,179,110,176,123,118,1,54,58,146,181
181,48,15,169,63,107,130,137,141,186,25,10,44,99,131,76
170,144,20,9,66,163,73,135,177,202,10,147,47,88,58,169
202,189,89,30,105,178,182,177,80,42,88,40,147,99,71,192
128,90,135,145,21,86,50,81,174,40,183,141,65,155,122,154
5,37,139,158,31,180,125,89,116,210,10,17,31,36,99,42
39,82,129,173,9,25,43,10,149,5,49,121,75,58,114,112
