141,100,139,85,84,197,177,126,91,50,127,160,127,147,137,160
6,88,81,77,115,53,66,45,83,74,21,96,192,124,64,56
68,154,70,16,105,35,85,80,104,86,135,44,72,90,175,85
98,164,75,106,88,137,149,109,145,82,112,130,128,173,120,136
76,90,140,73,101,120,141,137,121,56,60,3,111,161,173,88
49,102,50,32,115,71,153,62,108,30,81,143,33,46,136,82
121,115,93,124,94,39,51,119,92,88,104,76,58,185,166,112
136,150,98,160,110,144,110,68,182,88,182,60,53,119,95,80
105,141,131,38,68,65,60,85,138,47,114,100,131,95,75,68
126,89,80,56,173,65,171,106,177,57,70,35,105,49,148,155
166,57,84,156,32,77,123,140,112,190,79,52,47,81,134,73
135,151,62,86,72,170,101,117,171,196,95,113,64,93,52,108
189,174,91,68,109,167,177,142,79,102,102,68,131,93,56,166
123,122,133,119,92,90,54,120,93,95,180,128,78,155,49,137
57,117,136,172,97,143,91,99,86,185,102,109,83,49,108,117
47,66,123,156,99,36,48,46,138,45,81,54,90,56,100,72
