115,143,156,146,110,146,135,135,109,136,70,161,145,134,119,92
139,113,121,127,84,138,101,82,138,112,116,159,120,52,106,86
137,123,128,148,122,87,93,135,130,110,115,112,84,94,102,116
132,95,141,104,129,127,80,102,135,127,164,106,123,101,95,100
108,132,142,104,109,75,106,119,81,106,165,83,85,99,107,131
132,119,94,72,109,105,100,150,174,88,117,107,98,74,111,90
136,97,119,78,100,98,160,132,166,140,99,95,89,106,116,112
110,157,108,134,107,126,93,148,143,121,85,111,143,124,140,152
107,150,149,102,86,109,64,106,111,91,142,102,166,138,149,121
114,83,114,102,73,112,149,101,133,92,119,133,160,74,155,128
91,107,101,116,108,110,123,144,112,117,82,178,89,111,160,101
91,67,162,107,125,134,129,116,111,128,155,96,147,105,121,93
118,106,137,107,121,92,103,87,73,107,118,158,124,141,81,99
101,128,131,152,121,108,107,109,114,161,136,102,122,115,118,130
151,102,144,135,106,121,103,119,68,152,114,82,153,132,106,126
168,109,89,132,169,82,103,126,79,133,133,74,109,75,153,137
