125,131,155,159,90,151,138,141,142,122,55,154,112,136,115,103
110,132,123,111,86,119,78,76,140,109,121,154,119,43,74,95
144,116,131,92,100,78,82,120,127,112,103,108,97,106,97,99
143,92,147,92,107,119,82,99,138,130,154,103,121,109,84,122
112,116,130,86,110,59,86,87,92,94,171,90,64,87,105,109
148,106,95,92,82,77,72,150,184,76,122,111,93,56,92,81
113,102,113,77,107,100,162,95,163,155,100,77,88,107,91,85
76,156,96,94,101,118,72,149,130,98,108,98,144,105,129,151
93,161,124,124,67,83,69,105,115,104,145,105,166,137,130,101
76,70,119,91,91,102,141,83,121,98,108,143,149,75,146,144
92,117,100,117,112,98,109,134,78,113,81,180,85,109,164,102
91,72,156,90,121,132,142,125,136,100,129,93,165,98,101,85
106,95,137,103,99,97,122,75,70,111,116,148,132,115,76,102
85,128,138,133,88,97,119,105,86,154,111,96,101,125,100,121
154,94,149,137,110,140,123,107,58,118,107,73,185,107,134,145
169,99,84,144,146,79,76,131,78,109,122,47,104,39,144,117
