127,87,115,67,102,109,118,155,150,154,157,58,87,116,108,103
113,126,153,94,129,109,136,95,100,117,133,91,48,118,123,118
147,95,164,90,102,79,117,165,87,132,124,142,130,163,94,55
95,102,139,186,147,65,140,155,75,119,116,147,129,120,145,65
148,122,87,96,93,105,132,165,79,79,139,130,120,153,105,153
76,41,89,119,114,112,116,108,139,176,111,94,118,70,129,128
126,156,121,115,120,117,63,83,112,150,79,70,141,143,93,148
101,159,97,103,161,113,145,74,98,141,97,147,135,161,108,125
147,115,82,170,102,112,94,153,104,137,111,69,99,116,142,75
157,79,91,119,112,116,129,64,121,165,43,81,97,100,56,69
69,157,75,156,126,166,127,148,117,88,73,120,136,155,130,109
138,84,99,108,98,67,49,115,144,126,120,114,177,101,111,69
75,108,128,73,106,122,163,110,127,110,92,123,83,76,84,147
142,49,150,109,75,116,111,107,123,94,105,125,106,122,105,125
151,96,112,113,133,148,155,108,48,57,172,165,102,131,70,154
48,113,108,83,95,105,110,132,71,121,81,154,111,148,121,174
