118,5,96,78,106,30,25,152,125,100,118,90,68,110,127,75
83,79,72,76,104,66,135,97,94,67,83,152,108,124,32,103
130,130,111,136,41,113,178,148,56,69,77,121,74,78,27,157
107,121,166,19,77,94,89,58,88,77,122,45,156,37,100,62
129,144,133,69,92,155,121,172,157,97,159,188,84,44,161,94
67,135,45,87,82,59,95,105,164,120,121,134,147,92,63,37
134,125,80,92,101,119,94,72,49,127,155,99,143,131,108,16
160,132,179,84,97,151,103,75,142,172,106,117,137,134,121,144
96,102,56,138,123,80,133,129,149,75,86,79,54,128,101,73
101,95,51,19,125,131,95,33,28,111,99,67,166,66,145,80
183,120,139,79,141,155,21,68,77,158,117,37,202,71,162,71
45,103,160,104,147,21,118,76,78,112,163,60,49,140,128,93
154,72,19,137,134,141,130,99,173,116,133,81,80,115,54,138
144,154,94,60,77,83,67,136,159,117,113,136,66,44,84,73
90,173,85,116,60,132,115,164,146,63,146,19,148,104,29,118
125,125,101,65,109,155,154,85,80,127,115,25,130,188,108,170
