103,67,82,131,143,63,154,36,85,208,109,142,126,56,31,133
48,140,47,120,30,157,191,153,20,133,10,201,45,175,18,205
182,0,18,113,191,11,159,100,124,181,105,93,162,213,107,34
23,159,147,189,0,159,124,138,70,84,2,94,67,165,87,144
195,103,200,164,140,172,161,161,210,152,122,91,72,196,18,34
66,175,39,127,189,7,13,48,149,14,8,166,64,23,116,64
112,38,72,105,134,10,12,170,184,8,204,143,83,133,149,106
187,111,28,156,95,185,206,102,202,46,41,43,147,55,34,181
10,61,64,165,122,188,57,46,85,31,10,191,141,63,167,35
71,58,141,150,27,98,27,104,69,125,13,84,57,145,174,31
137,124,114,205,159,105,175,10,165,13,25,72,43,106,213,60
124,25,14,49,40,75,185,118,62,166,84,159,122,207,208,215
134,46,99,170,83,169,58,121,207,48,136,151,79,137,15,48
96,14,151,154,140,151,19,199,170,190,57,67,27,178,5,128
52,165,118,67,183,160,150,118,163,147,72,142,121,55,124,28
48,48,105,31,97,139,39,160,210,126,189,81,185,192,129,211
