82,121,100,144,115,43,71,64,59,138,137,118,129,90,87,133
62,136,86,150,87,129,108,104,82,105,55,145,109,132,59,144
153,81,60,99,119,91,156,111,128,111,110,154,158,141,93,79
108,160,102,141,126,102,109,117,86,85,108,120,96,119,90,144
158,101,152,169,90,86,128,109,185,138,110,131,56,169,123,56
115,73,41,81,106,105,108,71,146,84,10,138,124,92,123,81
113,79,83,73,120,80,64,146,173,36,120,104,71,90,141,72
135,108,45,141,94,153,145,84,116,45,112,71,122,51,63,185
82,91,93,133,109,85,83,125,109,47,33,70,112,92,93,88
89,91,166,122,118,111,102,80,116,128,130,60,77,149,146,146
124,148,77,120,149,160,109,93,91,41,100,180,74,101,118,70
109,95,50,125,101,97,130,91,87,107,53,118,151,185,137,71
117,139,91,167,143,67,92,108,98,56,114,122,92,107,120,89
73,79,145,110,131,113,59,184,90,158,65,91,147,148,73,139
75,177,91,64,148,160,118,151,144,157,76,99,129,91,116,70
90,69,85,97,71,124,104,122,161,127,112,61,91,181,116,154
