112,100,95,106,54,129,81,61,107,89,119,134,102,124,133,91
108,72,136,144,113,107,146,121,99,97,101,105,150,106,106,102
101,152,132,136,137,143,125,98,74,109,39,146,150,175,114,86
135,103,160,136,120,153,110,86,93,156,97,144,119,127,75,147
163,132,108,125,155,120,111,144,118,134,52,137,144,83,76,78
99,116,132,104,87,112,59,88,140,93,143,82,85,94,128,113
69,140,91,96,142,103,162,132,99,98,132,142,152,150,151,77
109,161,107,81,123,123,102,105,78,104,83,132,77,143,72,160
88,141,142,66,121,117,104,86,113,128,107,131,151,80,113,84
96,79,132,117,93,103,101,88,115,83,100,131,100,159,94,99
128,146,139,107,109,90,145,96,74,123,101,103,139,81,119,114
88,128,132,67,102,88,100,105,113,165,112,117,105,98,169,163
62,139,101,121,132,123,124,68,109,70,142,112,142,86,96,150
77,147,155,128,75,85,136,133,145,120,105,70,93,114,109,109
125,147,103,127,82,110,127,78,140,138,74,88,96,131,77,106
117,51,162,87,116,132,124,188,69,112,57,158,109,157,99,147
