91,102,100,99,69,140,107,83,121,98,140,105,118,108,137,94
109,75,150,132,119,100,123,129,126,116,116,94,141,96,85,108
115,139,121,149,143,128,131,112,81,117,71,136,150,165,110,80
106,101,156,128,116,152,116,99,121,128,91,150,110,145,98,132
137,132,97,99,142,121,111,134,105,109,81,117,126,106,108,101
88,93,139,92,101,99,72,103,129,98,137,81,83,114,135,115
86,141,87,130,143,88,167,124,108,87,112,127,134,143,160,108
126,161,99,85,131,119,107,106,93,105,97,129,101,139,88,172
97,133,134,91,123,115,112,78,119,111,121,151,148,92,112,80
81,77,128,130,91,95,116,116,140,108,111,141,97,155,103,122
123,132,116,99,113,100,137,101,76,122,100,107,125,95,116,100
87,131,135,76,112,94,76,97,120,160,120,126,117,110,161,159
75,165,109,119,142,120,99,69,117,79,131,112,145,99,95,136
57,141,143,121,108,114,138,125,132,104,102,88,95,105,112,126
126,132,103,141,94,115,129,86,144,111,70,101,111,130,84,111
122,90,120,88,119,136,122,183,86,129,74,146,108,146,108,126
