162,104,86,191,86,205,122,15,137,89,28,200,85,176,191,94
124,104,190,188,52,37,201,77,98,70,93,19,163,74,47,162
120,40,170,162,82,136,189,140,118,89,106,105,110,174,47,38
161,4,168,18,46,28,161,84,183,151,93,37,120,200,163,63
51,86,203,84,132,26,112,119,186,67,80,124,140,171,64,164
80,12,189,146,10,149,108,194,95,144,55,138,63,104,57,208
120,35,136,82,186,149,157,201,158,40,23,149,165,54,143,187
189,25,125,48,179,106,209,195,175,55,196,96,136,90,9,67
133,145,10,135,16,64,178,181,148,153,115,141,55,167,10,46
151,27,111,194,138,109,100,120,114,85,54,12,47,40,28,130
139,173,89,95,175,122,100,38,175,13,56,135,193,114,163,37
62,136,167,70,17,113,171,45,58,159,12,196,199,2,103,217
108,11,17,180,38,125,130,80,121,142,165,109,16,87,55,162
29,193,11,188,10,83,10,95,162,33,11,27,158,136,50,51
70,205,33,69,28,4,64,178,110,81,87,86,56,212,70,0
139,182,150,46,115,23,86,25,137,155,154,120,125,57,10,120
