69,155,143,78,140,96,114,85,74,173,113,170,116,134,173,80
143,77,77,156,125,98,90,119,120,69,74,157,130,129,164,147
71,137,105,164,90,138,115,122,132,122,95,34,146,121,114,147
107,114,166,132,120,134,119,160,61,135,125,127,154,123,63,138
163,179,121,140,89,64,116,124,54,71,121,148,141,187,91,144
39,141,83,111,133,103,76,141,77,168,150,45,126,101,159,44
102,149,60,165,114,84,118,112,91,55,103,196,128,152,151,138
111,108,93,97,81,125,132,148,151,86,53,156,114,117,150,169
193,116,146,109,116,160,120,117,82,180,101,111,107,71,132,77
70,161,177,89,105,104,76,107,116,171,185,67,120,99,171,100
116,140,107,81,88,99,124,132,171,62,113,173,147,156,86,90
158,39,111,127,135,160,107,99,55,93,109,148,135,109,112,79
77,133,110,106,125,159,93,90,109,124,149,97,120,118,102,64
109,151,86,163,103,62,96,84,154,83,102,110,122,160,104,153
134,84,152,141,111,152,163,178,176,101,127,111,153,159,139,102
97,72,149,134,103,105,64,143,179,117,137,146,93,76,114,110
