144,10,117,149,25,132,100,135,113,169,120,161,172,12,204,66
128,89,164,4,118,124,130,9,163,169,125,29,86,13,150,136
126,161,10,164,195,133,55,124,44,64,46,167,159,229,131,97
175,108,180,100,90,53,201,18,91,174,10,166,110,70,164,158
80,135,176,94,134,139,209,140,50,93,8,162,140,57,84,114
90,167,175,45,63,118,105,135,170,52,144,100,31,48,184,104
10,147,13,77,84,36,139,134,199,10,165,24,158,98,90,88
153,186,40,108,60,135,58,69,152,51,133,74,163,114,133,54
127,156,193,53,138,181,111,129,206,125,61,179,187,142,100,24
76,87,12,162,6,73,6,84,102,33,174,124,10,78,114,60
15,96,134,31,104,97,104,112,10,179,140,105,48,106,82,43
25,130,47,177,61,136,22,43,152,170,7,180,152,194,171,201
5,209,51,216,201,176,28,1,4,135,152,136,50,50,4,113
105,119,134,63,56,48,186,119,173,121,153,107,48,124,81,130
80,87,163,25,4,108,64,165,116,105,153,136,35,107,19,5
170,146,3,162,81,45,154,220,10,190,124,185,110,165,15,94
