131,111,137,169,140,63,20,90,103,81,91,65,105,117,82,73
128,132,77,133,146,66,94,83,88,153,116,151,61,133,53,123
131,107,122,140,131,82,91,68,82,116,85,126,51,49,114,72
68,136,102,102,111,88,89,114,110,152,102,124,89,107,78,172
145,130,108,119,105,83,55,118,128,156,69,102,80,96,116,79
87,155,144,97,101,156,32,135,112,80,108,63,85,99,107,145
118,103,68,97,169,36,62,72,140,87,100,47,158,84,64,87
137,79,129,67,184,85,45,107,113,73,63,91,142,125,60,116
92,148,98,118,114,106,20,70,130,52,133,119,43,129,90,106
119,126,116,71,101,74,91,77,94,64,118,130,128,82,127,98
177,99,139,75,78,75,90,150,79,103,117,157,140,120,119,123
158,86,141,50,58,64,71,91,80,99,103,142,113,92,106,123
100,160,124,86,73,60,56,75,62,32,78,95,71,132,75,72
123,166,72,88,168,91,75,94,103,112,101,140,95,104,123,149
117,182,174,99,110,137,163,125,74,36,120,144,113,115,73,90
125,154,53,63,142,77,88,122,74,107,151,110,131,138,116,87
