28,99,98,134,146,150,60,134,141,34,135,56,128,82,88,134
90,113,115,134,123,93,122,143,138,85,158,70,131,85,84,73
99,65,117,119,168,142,39,75,143,76,154,116,141,105,79,184
161,68,168,49,106,142,95,126,88,106,102,79,165,117,32,97
140,101,120,70,98,144,87,135,156,176,171,84,65,20,85,61
129,73,78,64,70,119,107,117,80,101,37,176,145,119,177,134
106,120,156,117,59,138,151,90,80,43,45,98,130,112,64,126
116,186,133,130,22,162,119,11,75,178,86,52,110,147,90,129
124,67,71,130,159,93,78,75,76,143,120,88,54,75,54,111
103,90,64,113,87,85,157,97,112,64,189,126,105,87,46,100
80,116,152,67,111,134,31,121,102,144,71,52,113,92,153,90
65,117,87,150,51,68,142,56,84,171,46,42,149,78,93,79
191,132,107,138,76,90,118,122,93,141,56,111,131,78,78,48
139,120,169,157,120,84,112,122,188,130,98,141,94,129,114,66
107,60,113,115,138,119,102,190,50,64,76,93,43,43,117,87
156,131,43,68,153,154,118,75,75,114,99,160,143,70,105,102
