105,111,96,144,129,80,110,70,70,129,103,86,133,113,83,64
57,130,74,144,91,122,104,73,84,127,81,119,85,111,96,104
117,84,94,105,130,116,120,97,143,126,90,153,125,131,93,103
107,150,134,121,116,111,103,124,79,116,107,93,77,109,96,107
142,117,102,123,119,89,142,101,171,114,140,135,65,117,110,57
102,94,75,92,125,106,72,111,133,81,71,121,103,94,124,112
115,107,84,56,130,120,88,135,124,47,97,105,50,115,140,95
98,115,88,137,97,120,93,94,129,82,118,88,128,86,60,152
94,63,68,127,111,86,61,101,108,51,70,110,147,117,122,121
78,114,137,138,134,142,106,72,134,135,145,86,71,129,106,141
108,97,67,111,125,121,126,83,68,69,89,133,93,103,97,90
121,93,79,109,110,95,139,126,103,71,85,142,132,181,76,130
104,133,92,158,155,75,97,120,96,52,107,86,103,111,77,81
110,113,125,94,121,91,91,139,98,110,82,85,136,104,131,106
119,139,90,59,132,177,142,109,145,117,73,125,114,108,131,61
89,97,99,91,52,145,92,83,121,112,113,88,94,133,101,127
