95,34,106,79,122,114,35,100,157,82,159,45,104,100,59,78
135,139,119,72,133,133,144,86,100,46,108,88,31,148,85,96
162,90,181,115,122,70,135,164,97,136,121,86,139,183,99,63
97,78,99,175,178,64,128,72,44,81,104,136,112,113,129,11
75,96,98,83,84,120,151,159,45,97,58,114,109,100,81,148
76,22,63,127,110,106,53,79,141,161,101,90,107,59,94,122
123,148,107,60,139,131,45,87,156,147,102,85,138,126,70,181
99,134,75,106,146,75,136,77,97,89,135,146,132,141,96,100
125,88,57,140,44,92,107,147,69,128,84,60,80,123,158,68
172,59,72,50,77,33,124,31,126,162,12,71,100,73,29,79
41,156,97,168,82,112,142,145,99,67,27,92,161,180,110,82
116,24,104,83,53,28,65,95,105,144,114,122,185,131,112,50
51,74,139,43,89,113,169,69,133,143,53,87,44,65,71,113
187,51,139,34,133,109,134,92,145,101,100,140,80,104,80,169
149,104,86,138,85,115,178,48,22,39,179,178,82,122,42,115
20,96,170,55,121,108,127,110,95,139,36,123,147,110,91,169
