124,131,130,89,11,152,25,28,148,68,101,122,49,155,134,116
105,2,134,206,73,126,134,193,88,84,35,113,166,163,164,134
90,196,178,119,125,177,173,43,68,13,41,128,198,211,135,55
147,114,148,175,117,196,23,43,76,174,24,138,144,121,37,182
179,114,70,180,186,145,13,183,135,193,11,190,195,127,1,55
130,10,80,127,9,187,40,16,170,49,157,72,128,114,108,147
26,116,127,84,172,133,189,177,70,72,127,163,99,202,194,16
90,84,146,69,139,131,42,129,83,195,28,170,79,153,82,174
39,124,158,44,144,127,90,60,105,126,42,94,115,52,95,134
123,85,148,65,60,119,66,65,65,36,33,168,120,128,88,142
155,141,180,200,136,118,191,103,39,130,97,88,173,62,114,194
48,152,187,45,16,56,96,154,95,201,139,94,112,95,166,138
50,84,153,75,89,138,136,50,156,12,175,86,197,78,130,166
77,188,179,123,32,108,132,188,184,100,82,56,38,102,132,60
200,135,103,90,136,75,155,6,118,93,30,58,130,174,93,135
68,30,90,90,151,149,136,164,84,49,11,205,152,169,96,118
