144,203,87,132,109,45,230,86,142,157,228,56,118,236,196,15
212,162,150,47,58,18,202,73,142,26,155,149,120,48,3,116
218,207,154,106,129,197,59,119,9,15,176,164,154,173,238,50
59,200,167,55,198,103,156,44,191,17,185,118,210,216,16,168
133,160,207,83,134,164,127,83,75,47,148,212,217,200,174,106
151,88,5,176,36,214,59,181,85,14,147,53,110,29,191,108
230,201,182,231,236,227,219,56,49,180,12,126,182,64,88,141
162,152,179,161,208,127,108,70,151,144,179,108,241,150,111,46
118,167,103,7,237,185,4,138,201,196,218,168,161,103,130,128
157,43,10,158,8,79,146,148,189,8,154,153,36,27,125,127
228,184,141,8,176,198,140,197,71,230,41,180,26,116,156,79
27,65,143,44,81,186,94,135,129,92,4,72,54,109,130,183
193,237,123,37,3,224,143,195,239,146,44,119,234,169,143,27
124,5,136,132,34,118,171,114,47,82,215,118,145,218,150,32
2,45,55,19,116,13,32,37,75,213,15,224,6,5,41,51
91,74,136,219,127,91,90,53,195,4,177,219,100,56,84,198
