87,92,115,137,140,68,47,97,72,132,135,90,129,59,64,121
125,118,123,139,81,123,93,113,53,58,85,118,176,120,119,122
82,131,105,124,69,91,100,78,96,117,115,101,125,110,115,59
88,84,46,113,109,78,122,49,67,121,77,108,112,149,58,127
93,138,140,136,105,72,80,60,136,95,72,99,50,120,109,81
113,108,115,116,83,113,166,24,58,143,126,98,149,75,103,148
103,69,67,76,96,106,129,105,95,75,135,60,64,109,92,105
67,119,140,94,151,119,99,85,141,130,113,121,74,125,140,83
106,34,85,112,110,70,120,148,97,128,52,130,114,106,147,135
71,88,109,106,78,109,99,88,112,92,132,130,91,81,91,92
97,90,149,145,42,82,123,78,46,104,69,152,134,90,97,86
145,92,146,128,69,117,112,91,155,113,70,82,88,111,93,109
77,107,91,152,95,76,115,124,158,143,161,83,128,112,94,72
120,99,130,115,135,116,126,77,122,89,102,136,86,71,56,158
129,95,65,122,76,124,158,98,97,101,84,91,105,124,71,105
139,62,113,94,96,101,98,126,102,130,89,103,131,81,107,102
