103,97,127,132,144,73,61,104,87,128,134,88,113,69,63,110
115,118,126,131,89,124,95,106,71,57,72,128,172,124,131,112
82,122,95,139,85,89,110,98,104,116,119,98,106,117,117,69
93,68,62,95,105,78,113,61,74,121,91,111,109,144,65,130
104,124,134,120,117,99,88,76,126,89,75,104,74,118,103,87
116,104,116,110,94,113,164,43,68,145,131,99,133,82,122,157
99,72,89,66,94,86,137,104,108,76,125,76,72,101,102,111
67,122,140,84,151,120,99,107,139,110,117,126,80,132,158,74
103,46,83,112,112,69,135,143,98,134,75,138,123,113,146,143
78,70,115,108,70,117,113,87,107,89,134,107,102,82,90,86
98,95,159,139,54,89,121,83,64,111,79,156,111,95,101,91
149,96,141,134,63,108,104,81,161,101,67,86,96,113,93,95
87,138,101,141,108,70,111,125,148,149,157,99,127,109,105,81
119,107,129,116,128,112,120,77,120,78,96,129,80,81,45,151
123,92,69,123,94,125,151,106,99,103,80,94,103,120,80,117
131,59,116,90,107,110,102,132,95,125,83,105,136,68,108,102
